year,uniqueid,data_value,low_confidence_limit,high_confidence_limit,populationcount,geolocation,tractfips,boro_code,boro,tract_code
2017,3651000-36081014000,8.6,8.2,9.1,3705,"
,  
(40.7037232226, -73.8289874203)",36081014000,081,Queens,014000
2017,3651000-36081040000,11.1,10.5,12,1267,"
,  
(40.698151518, -73.7648684025)",36081040000,081,Queens,040000
2017,3651000-36047018600,8.4,8,8.9,2124,"
,  
(40.6156438861, -74.0051063393)",36047018600,047,Brooklyn,018600
2017,3651000-36081045500,10.7,10.2,11.3,12330,"
,  
(40.7362766114, -73.8622790713)",36081045500,081,Queens,045500
2017,3651000-36081066701,9.2,8.6,9.9,2575,"
,  
(40.7218169155, -73.8913409171)",36081066701,081,Queens,066701
2017,3651000-36047080400,12.6,11.8,13.5,3250,"
,  
(40.6589744477, -73.9489902564)",36047080400,047,Brooklyn,080400
2017,3651000-36047047700,8.3,7.8,8.8,3318,"
,  
(40.7182382188, -73.9421434707)",36047047700,047,Brooklyn,047700
2017,3651000-36081104700,8,7.7,8.3,7314,"
,  
(40.7748152022, -73.8203695443)",36081104700,081,Queens,104700
2017,3651000-36005006100,11.9,11.1,12.7,3713,"
,  
(40.8222516601, -73.9226667998)",36005006100,005,Bronx,006100
2017,3651000-36005035600,11.9,11.1,12.8,2027,"
,  
(40.8668437276, -73.8359923139)",36005035600,005,Bronx,035600
2017,3651000-36047114400,12.7,11.9,13.6,2403,"
,  
(40.672808628, -73.898550081)",36047114400,047,Brooklyn,114400
2017,3651000-36081086500,7.3,6.8,7.8,4514,"
,  
(40.7626727393, -73.8251534544)",36081086500,081,Queens,086500
2017,3651000-36047030700,14.1,13.1,15.1,4544,"
,  
(40.6755739995, -73.9262027586)",36047030700,047,Brooklyn,030700
2017,3651000-36047110400,12.4,11.7,13.3,4358,"
,  
(40.6574132717, -73.8887706639)",36047110400,047,Brooklyn,110400
2017,3651000-36081077908,9.6,9.2,10.1,3755,"
,  
(40.7256063539, -73.8136817145)",36081077908,081,Queens,077908
2017,3651000-36081055800,9.4,9,9.8,1732,"
,  
(40.7225352326, -73.7416981986)",36081055800,081,Queens,055800
2017,3651000-36047029600,8.9,8.4,9.5,5546,"
,  
(40.6009574632, -73.9930187144)",36047029600,047,Brooklyn,029600
2017,3651000-36081140300,7.2,6.8,7.6,2302,"
,  
(40.7481453072, -73.7696480678)",36081140300,081,Queens,140300
2017,3651000-36061019600,10.7,10.1,11.4,3931,"
,  
(40.8028054537, -73.9385761313)",36061019600,061,Manhattan,019600
2017,3651000-36081036100,10,9.4,10.6,2426,"
,  
(40.7612830139, -73.8724158002)",36081036100,081,Queens,036100
2017,3651000-36081004700,10,9.5,10.6,3984,"
,  
(40.7602879168, -73.9331577659)",36081004700,081,Queens,004700
2017,3651000-36047150200,8.6,8.2,9.2,2540,"
,  
(40.6546672247, -73.9813211795)",36047150200,047,Brooklyn,150200
2017,3651000-36047029400,9.6,8.8,10.4,2321,"
,  
(40.5945007708, -73.99955963)",36047029400,047,Brooklyn,029400
2017,3651000-36081003400,9.1,8.7,9.6,2201,"
,  
(40.6847730864, -73.8581868129)",36081003400,081,Queens,003400
2017,3651000-36081014201,9.1,8.6,9.5,4348,"
,  
(40.7009789135, -73.8245893901)",36081014201,081,Queens,014201
2017,3651000-36081032800,11.5,10.8,12.4,2409,"
,  
(40.671842161, -73.7556810367)",36081032800,081,Queens,032800
2017,3651000-36005011800,9.5,9,10.5,5089,"
,  
(40.8090010602, -73.7976187278)",36005011800,005,Bronx,011800
2017,3651000-36047083600,11.9,11.1,12.9,1929,"
,  
(40.6371028516, -73.9351273202)",36047083600,047,Brooklyn,083600
2017,3651000-36081062000,10.6,9.9,11.4,1440,"
,  
(40.6810535336, -73.7378078499)",36081062000,081,Queens,062000
2017,3651000-36005026602,10.2,9.6,10.8,5301,"
,  
(40.8459921061, -73.8306464784)",36005026602,005,Bronx,026602
2017,3651000-36047096600,11.7,10.9,12.5,2164,"
,  
(40.6406398981, -73.9031419586)",36047096600,047,Brooklyn,096600
2017,3651000-36047020400,9.4,8.7,10.2,1708,"
,  
(40.6233502282, -74.0132238688)",36047020400,047,Brooklyn,020400
2017,3651000-36005039000,13,12.1,14,2975,"
,  
(40.8812352287, -73.8607600562)",36005039000,005,Bronx,039000
2017,3651000-36081018800,11.9,11.2,12.8,1236,"
,  
(40.681640339, -73.7997971981)",36081018800,081,Queens,018800
2017,3651000-36047042800,8.8,8.3,9.4,3857,"
,  
(40.6056457789, -73.9843266485)",36047042800,047,Brooklyn,042800
2017,3651000-36005042902,11.2,10.5,12,3845,"
,  
(40.8771332556, -73.8739242491)",36005042902,005,Bronx,042902
2017,3651000-36081113300,7.9,7.5,8.4,1537,"
,  
(40.7641613357, -73.7831307385)",36081113300,081,Queens,113300
2017,3651000-36061016400,10,9.4,10.6,6127,"
,  
(40.7877140643, -73.9444744809)",36061016400,061,Manhattan,016400
2017,3651000-36061024000,11,10.1,11.9,1648,"
,  
(40.7903428353, -73.9229633618)",36061024000,061,Manhattan,024000
2017,3651000-36047087000,12.6,11.7,13.6,3204,"
,  
(40.6541803206, -73.9334038652)",36047087000,047,Brooklyn,087000
2017,3651000-36081065400,11.4,10.7,12.2,2788,"
,  
(40.6624184235, -73.7400692971)",36081065400,081,Queens,065400
2017,3651000-36081048400,9.8,9.5,10.2,4979,"
,  
(40.7158124999, -73.7599617376)",36081048400,081,Queens,048400
2017,3651000-36005028500,9.2,8.9,9.7,3307,"
,  
(40.886417496, -73.902590813)",36005028500,005,Bronx,028500
2017,3651000-36005031900,13,11.8,14.1,751,"
,  
(40.914021136, -73.9108868014)",36005031900,005,Bronx,031900
2017,3651000-36081047900,7.3,6.9,7.8,5456,"
,  
(40.7354244043, -73.8836417923)",36081047900,081,Queens,047900
2017,3651000-36081007100,8,7.5,8.6,3963,"
,  
(40.7690871264, -73.9230507395)",36081007100,081,Queens,007100
2017,3651000-36047017900,10.9,10.3,11.5,3624,"
,  
(40.6842453736, -73.9713338945)",36047017900,047,Brooklyn,017900
2017,3651000-36005001900,10,9.4,10.8,1917,"
,  
(40.8012425656, -73.909587666)",36005001900,005,Bronx,001900
2017,3651000-36081102900,9,8.4,9.7,3319,"
,  
(40.783915219, -73.8073700884)",36081102900,081,Queens,102900
2017,3651000-36047024500,11.3,10.6,12.2,3946,"
,  
(40.6828809772, -73.9519011834)",36047024500,047,Brooklyn,024500
2017,3651000-36061001401,7.8,7.4,8.3,3005,"
,  
(40.7151602889, -73.9873314158)",36061001401,061,Manhattan,001401
2017,3651000-36081015200,10.4,9.9,10.9,2721,"
,  
(40.6937658869, -73.8137530417)",36081015200,081,Queens,015200
2017,3651000-36005015100,12,11.5,12.6,5409,"
,  
(40.8310893697, -73.8984756645)",36005015100,005,Bronx,015100
2017,3651000-36081013400,8.7,8.4,9,5474,"
,  
(40.7052717999, -73.8349247298)",36081013400,081,Queens,013400
2017,3651000-36081126500,7.6,7.3,8,1660,"
,  
(40.720498477, -73.8037017791)",36081126500,081,Queens,126500
2017,3651000-36047012600,8.6,8.2,9.2,2652,"
,  
(40.6347464418, -74.0190561333)",36047012600,047,Brooklyn,012600
2017,3651000-36061027700,9.4,8.6,10.1,7086,"
,  
(40.8554289949, -73.9273910915)",36061027700,061,Manhattan,027700
2017,3651000-36047041401,9.8,9.1,10.5,1351,"
,  
(40.6017064854, -73.9710653849)",36047041401,047,Brooklyn,041401
2017,3651000-36005000400,9.5,9,10.1,5503,"
,  
(40.8081648642, -73.850684323)",36005000400,005,Bronx,000400
2017,3651000-36047023000,10.5,10,11.1,4515,"
,  
(40.6378160522, -73.9842811526)",36047023000,047,Brooklyn,023000
2017,3651000-36081012100,8.8,8.1,9.5,2064,"
,  
(40.7727586526, -73.9035140745)",36081012100,081,Queens,012100
2017,3651000-36047069602,9.9,9.3,10.4,5995,"
,  
(40.6227296289, -73.9086504821)",36047069602,047,Brooklyn,069602
2017,3651000-36081162100,8.1,7.9,8.4,6197,"
,  
(40.7284598204, -73.7296981938)",36081162100,081,Queens,162100
2017,3651000-36081080302,8,7.5,8.5,3504,"
,  
(40.7403229632, -73.8260550992)",36081080302,081,Queens,080302
2017,3651000-36081021600,8.6,8.2,8.9,4016,"
,  
(40.7093693501, -73.8234947343)",36081021600,081,Queens,021600
2017,3651000-36081053500,8.6,8.2,9.2,1123,"
,  
(40.7159284538, -73.9164306002)",36081053500,081,Queens,053500
2017,3651000-36081011600,9.7,9.3,10.2,2178,"
,  
(40.6888159312, -73.838815336)",36081011600,081,Queens,011600
2017,3651000-36005036400,12.6,11.6,13.6,2557,"
,  
(40.8736354074, -73.8492349778)",36005036400,005,Bronx,036400
2017,3651000-36047045000,10.5,9.8,11.5,673,"
,  
(40.6216296545, -73.9728810647)",36047045000,047,Brooklyn,045000
2017,3651000-36047027200,9,8.5,9.4,3480,"
,  
(40.6081765076, -73.992738408)",36047027200,047,Brooklyn,027200
2017,3651000-36047118400,9.3,8.8,9.9,5420,"
,  
(40.6843040929, -73.8694099982)",36047118400,047,Brooklyn,118400
2017,3651000-36081028700,7.8,7.4,8.1,6232,"
,  
(40.7509572725, -73.889427438)",36081028700,081,Queens,028700
2017,3651000-36047064400,9.1,8.6,9.7,2528,"
,  
(40.6137965197, -73.9424791249)",36047064400,047,Brooklyn,064400
2017,3651000-36005020200,10,9.5,10.5,2155,"
,  
(40.8384911697, -73.8475791785)",36005020200,005,Bronx,020200
2017,3651000-36047100800,11.3,10.6,12.1,2124,"
,  
(40.6341331541, -73.8980664521)",36047100800,047,Brooklyn,100800
2017,3651000-36085013400,9.4,8.8,10.2,3946,"
,  
(40.5698839104, -74.1174466362)",36085013400,085,Staten Island,013400
2017,3651000-36081057700,9.2,8.7,9.8,3625,"
,  
(40.7003962354, -73.8907179536)",36081057700,081,Queens,057700
2017,3651000-36081074100,8,7.5,8.5,3015,"
,  
(40.7282806914, -73.8470482439)",36081074100,081,Queens,074100
2017,3651000-36047006900,8,7.7,8.6,3537,"
,  
(40.6852347853, -73.9917012111)",36047006900,047,Brooklyn,006900
2017,3651000-36047009800,9.7,9.1,10.4,7024,"
,  
(40.6437764026, -74.0081153155)",36047009800,047,Brooklyn,009800
2017,3651000-36005015500,11.4,10.5,12.2,3005,"
,  
(40.8355959046, -73.8899677158)",36005015500,005,Bronx,015500
2017,3651000-36005023302,10.9,10.1,11.8,3415,"
,  
(40.8482057332, -73.9046739018)",36005023302,005,Bronx,023302
2017,3651000-36047014900,8.7,8.3,9.4,4976,"
,  
(40.6624406948, -73.985156098)",36047014900,047,Brooklyn,014900
2017,3651000-36081148300,7.4,7.1,7.8,2863,"
,  
(40.7764112387, -73.7521331786)",36081148300,081,Queens,148300
2017,3651000-36047050100,8.5,8,9.3,2786,"
,  
(40.7157328593, -73.9489471374)",36047050100,047,Brooklyn,050100
2017,3651000-36061022700,10.7,10.2,11.2,4864,"
,  
(40.8229662548, -73.9464621412)",36061022700,061,Manhattan,022700
2017,3651000-36047055400,9.4,8.8,10,4216,"
,  
(40.607870128, -73.9600715932)",36047055400,047,Brooklyn,055400
2017,3651000-36005021900,10.9,10.2,11.8,1367,"
,  
(40.8396469723, -73.9196114517)",36005021900,005,Bronx,021900
2017,3651000-36081024700,7.7,7.3,8.2,1509,"
,  
(40.742360239, -73.8994143874)",36081024700,081,Queens,024700
2017,3651000-36005008600,12,11.2,12.8,4176,"
,  
(40.8198789283, -73.8498060405)",36005008600,005,Bronx,008600
2017,3651000-36085011201,9.8,9.3,10.5,5758,"
,  
(40.577524401, -74.0854983341)",36085011201,085,Staten Island,011201
2017,3651000-36081000800,8.5,8,9,3360,"
,  
(40.6873472865, -73.8582586646)",36081000800,081,Queens,000800
2017,3651000-36061017700,8.6,8.4,9,9151,"
,  
(40.790308259, -73.969389076)",36061017700,061,Manhattan,017700
2017,3651000-36005037600,11.4,10.7,12,2148,"
,  
(40.8745690294, -73.8692131369)",36005037600,005,Bronx,037600
2017,3651000-36085021300,9.7,9.2,10.2,5376,"
,  
(40.6326155669, -74.1389030444)",36085021300,085,Staten Island,021300
2017,3651000-36061013700,7.5,7.2,7.9,6471,"
,  
(40.7652069944, -73.9802337508)",36061013700,061,Manhattan,013700
2017,3651000-36061011201,8.1,7.7,8.5,992,"
,  
(40.7639780782, -73.9753455437)",36061011201,061,Manhattan,011201
2017,3651000-36005039600,13.4,12.7,14.1,3756,"
,  
(40.8844238042, -73.8589555891)",36005039600,005,Bronx,039600
2017,3651000-36047051500,7.9,7.5,8.5,1372,"
,  
(40.7191334229, -73.9505273972)",36047051500,047,Brooklyn,051500
2017,3651000-36061017900,8.5,8.1,9,9293,"
,  
(40.7942308888, -73.9788073457)",36061017900,061,Manhattan,017900
2017,3651000-36081129103,8.1,7.7,8.5,3566,"
,  
(40.7367166056, -73.759683965)",36081129103,081,Queens,129103
2017,3651000-36047082600,12.1,11.3,13,5513,"
,  
(40.6450647169, -73.9489731627)",36047082600,047,Brooklyn,082600
2017,3651000-36061011900,10.1,9.6,10.7,1120,"
,  
(40.7573151166, -73.9860246819)",36061011900,061,Manhattan,011900
2017,3651000-36061020901,11,10.4,11.7,3673,"
,  
(40.8115578295, -73.9550032078)",36061020901,061,Manhattan,020901
2017,3651000-36061006200,8.6,8.2,9.2,4437,"
,  
(40.7373130352, -73.9693379775)",36061006200,061,Manhattan,006200
2017,3651000-36005033400,10.3,9.8,10.9,1351,"
,  
(40.8578032308, -73.8754906707)",36005033400,005,Bronx,033400
2017,3651000-36081026902,7.1,6.7,7.5,4444,"
,  
(40.7446168937, -73.882944024)",36081026902,081,Queens,026902
2017,3651000-36005016400,9.4,8.9,10,1141,"
,  
(40.8321976622, -73.8248492082)",36005016400,005,Bronx,016400
2017,3651000-36081005400,9.3,9,9.7,5257,"
,  
(40.6787654666, -73.8487436614)",36081005400,081,Queens,005400
2017,3651000-36081027500,8.3,7.7,8.8,6887,"
,  
(40.7521537634, -73.8755691462)",36081027500,081,Queens,027500
2017,3651000-36047026300,11.8,11.2,12.4,1868,"
,  
(40.6894684089, -73.9451314201)",36047026300,047,Brooklyn,026300
2017,3651000-36005020900,11.2,10.4,11.9,4361,"
,  
(40.8430677253, -73.9150369271)",36005020900,005,Bronx,020900
2017,3651000-36061021100,8.5,8.2,8.9,10330,"
,  
(40.8157335499, -73.963510257)",36061021100,061,Manhattan,021100
2017,3651000-36047040900,10,9.5,10.5,3752,"
,  
(40.6910417453, -73.9046451785)",36047040900,047,Brooklyn,040900
2017,3651000-36005021800,11,10.3,11.7,6499,"
,  
(40.8373904047, -73.8697549611)",36005021800,005,Bronx,021800
2017,3651000-36081010200,10.1,9.7,10.6,2677,"
,  
(40.6787779433, -73.8229675577)",36081010200,081,Queens,010200
2017,3651000-36047094401,12,11.4,12.7,3202,"
,  
(40.6387394358, -73.9229745656)",36047094401,047,Brooklyn,094401
2017,3651000-36047009600,9.4,8.7,9.9,6126,"
,  
(40.6460152973, -74.0057847369)",36047009600,047,Brooklyn,009600
2017,3651000-36061015801,8,7.7,8.4,5650,"
,  
(40.7842784118, -73.9521036599)",36061015801,061,Manhattan,015801
2017,3651000-36081046700,8.2,7.7,8.8,7112,"
,  
(40.7454577703, -73.8745827319)",36081046700,081,Queens,046700
2017,3651000-36061009400,7.9,7.6,8.3,73,"
,  
(40.7552279607, -73.9777463015)",36061009400,061,Manhattan,009400
2017,3651000-36047046800,10.4,9.6,11.3,2054,"
,  
(40.621493758, -73.9807596401)",36047046800,047,Brooklyn,046800
2017,3651000-36005023301,11.3,10.6,12.1,4377,"
,  
(40.8495538401, -73.9087149754)",36005023301,005,Bronx,023301
2017,3651000-36047076200,10.1,9.5,10.7,4235,"
,  
(40.6257185488, -73.9564858813)",36047076200,047,Brooklyn,076200
2017,3651000-36047051602,12,11.2,12.9,4028,"
,  
(40.641614473, -73.9581438375)",36047051602,047,Brooklyn,051602
2017,3651000-36047044000,9.7,9.1,10.5,2880,"
,  
(40.6130385281, -73.9709768632)",36047044000,047,Brooklyn,044000
2017,3651000-36081010400,10.6,10.2,11,3147,"
,  
(40.682968194, -73.8265465706)",36081010400,081,Queens,010400
2017,3651000-36005005400,11.7,10.9,12.5,5853,"
,  
(40.8298875345, -73.8797805611)",36005005400,005,Bronx,005400
2017,3651000-36005018101,12.3,11.5,13.1,3300,"
,  
(40.8316074452, -73.9161111729)",36005018101,005,Bronx,018101
2017,3651000-36081051500,8.7,8.2,9.2,2852,"
,  
(40.7309681628, -73.9015182175)",36081051500,081,Queens,051500
2017,3651000-36085030301,9.4,8.9,9.8,4929,"
,  
(40.6188882744, -74.1562101263)",36085030301,085,Staten Island,030301
2017,3651000-36081041400,12.3,11.4,13.3,4033,"
,  
(40.6996328818, -73.7807636975)",36081041400,081,Queens,041400
2017,3651000-36061013000,8,7.6,8.5,4195,"
,  
(40.7727364086, -73.9647331324)",36061013000,061,Manhattan,013000
2017,3651000-36047116800,10.1,9.5,10.8,2057,"
,  
(40.678990846, -73.882516037)",36047116800,047,Brooklyn,116800
2017,3651000-36047115600,13.2,12.4,14.2,4315,"
,  
(40.668326696, -73.8958946892)",36047115600,047,Brooklyn,115600
2017,3651000-36085017300,10.4,9.8,11,2523,"
,  
(40.605279138, -74.1182768824)",36085017300,085,Staten Island,017300
2017,3651000-36061014602,7.9,7.6,8.2,7904,"
,  
(40.7788147468, -73.9509749692)",36061014602,061,Manhattan,014602
2017,3651000-36085003600,9,8.5,9.5,2510,"
,  
(40.6110561343, -74.0759042913)",36085003600,085,Staten Island,003600
2017,3651000-36047053400,9.9,9.3,10.6,4383,"
,  
(40.6225826106, -73.962830213)",36047053400,047,Brooklyn,053400
2017,3651000-36081017800,11.4,10.8,12,1925,"
,  
(40.677111569, -73.8086971083)",36081017800,081,Queens,017800
2017,3651000-36047038100,12.9,11.9,14,4763,"
,  
(40.6810477783, -73.9254262547)",36047038100,047,Brooklyn,038100
2017,3651000-36047080000,10.8,10.2,11.6,3487,"
,  
(40.6606860369, -73.953766657)",36047080000,047,Brooklyn,080000
2017,3651000-36047048500,8.7,8.1,9.6,2510,"
,  
(40.707840116, -73.9363492177)",36047048500,047,Brooklyn,048500
2017,3651000-36081059100,8.6,8.1,9.2,5826,"
,  
(40.7081118622, -73.9097806984)",36081059100,081,Queens,059100
2017,3651000-36061015400,8.1,7.7,8.6,13749,"
,  
(40.7813493909, -73.9491245022)",36061015400,061,Manhattan,015400
2017,3651000-36047039700,11.6,10.9,12.4,3389,"
,  
(40.6889487557, -73.9191404359)",36047039700,047,Brooklyn,039700
2017,3651000-36047077200,10.3,9.9,10.8,3394,"
,  
(40.6316094029, -73.9531770146)",36047077200,047,Brooklyn,077200
2017,3651000-36005040701,10.5,9.7,11.3,3347,"
,  
(40.8715793754, -73.8902603921)",36005040701,005,Bronx,040701
2017,3651000-36081038400,12.1,11.4,12.8,2333,"
,  
(40.6933425583, -73.7476395605)",36081038400,081,Queens,038400
2017,3651000-36081070900,7.5,7.1,7.9,2483,"
,  
(40.7192676158, -73.8550136111)",36081070900,081,Queens,070900
2017,3651000-36047089400,12.3,11.5,13.3,3430,"
,  
(40.6615039789, -73.9164852577)",36047089400,047,Brooklyn,089400
2017,3651000-36081033900,8,7.6,8.5,3400,"
,  
(40.7590237875, -73.8798382701)",36081033900,081,Queens,033900
2017,3651000-36081015700,8.2,7.9,8.6,1543,"
,  
(40.7550147128, -73.9219257642)",36081015700,081,Queens,015700
2017,3651000-36047030300,13.7,12.6,15,4458,"
,  
(40.675116033, -73.9179374557)",36047030300,047,Brooklyn,030300
2017,3651000-36047003600,8.7,8.2,9.2,3804,"
,  
(40.6346861653, -74.0308978574)",36047003600,047,Brooklyn,003600
2017,3651000-36081097204,12,11.5,12.6,3544,"
,  
(40.5939069218, -73.7811282794)",36081097204,081,Queens,097204
2017,3651000-36047111800,12.5,11.7,13.4,3053,"
,  
(40.6687567002, -73.8760180486)",36047111800,047,Brooklyn,111800
2017,3651000-36047041800,10.1,9.4,10.8,2359,"
,  
(40.6053999861, -73.9648516474)",36047041800,047,Brooklyn,041800
2017,3651000-36081052800,12.1,11.4,13.1,1442,"
,  
(40.6940352095, -73.7587302925)",36081052800,081,Queens,052800
2017,3651000-36081030904,8,7.6,8.5,3712,"
,  
(40.7635281891, -73.8909796058)",36081030904,081,Queens,030904
2017,3651000-36047034700,12.4,11.5,13.4,3228,"
,  
(40.6726582711, -73.9279721673)",36047034700,047,Brooklyn,034700
2017,3651000-36005037400,12.7,11.9,13.5,3441,"
,  
(40.8745379903, -73.8666710851)",36005037400,005,Bronx,037400
2017,3651000-36005004600,11.4,10.7,12.2,1555,"
,  
(40.822420719, -73.8691745388)",36005004600,005,Bronx,004600
2017,3651000-36047121000,12.3,11.5,13.1,4035,"
,  
(40.6700550901, -73.8722311948)",36047121000,047,Brooklyn,121000
2017,3651000-36047005300,9.4,8.8,9.9,1888,"
,  
(40.6721614217, -74.0247582779)",36047005300,047,Brooklyn,005300
2017,3651000-36081018501,8.1,7.8,8.5,3611,"
,  
(40.738709648, -73.9224312441)",36081018501,081,Queens,018501
2017,3651000-36047050300,8.7,8.3,9.2,2582,"
,  
(40.7122017943, -73.9474623488)",36047050300,047,Brooklyn,050300
2017,3651000-36081120300,7.4,6.9,8,1642,"
,  
(40.7487999019, -73.8125808502)",36081120300,081,Queens,120300
2017,3651000-36081065900,9,8.4,9.7,1666,"
,  
(40.7155452099, -73.8824839626)",36081065900,081,Queens,065900
2017,3651000-36081036700,9.9,9.3,10.5,2676,"
,  
(40.7632242393, -73.8679426453)",36081036700,081,Queens,036700
2017,3651000-36061004000,8.4,7.9,9,8651,"
,  
(40.7307447748, -73.9860235493)",36061004000,061,Manhattan,004000
2017,3651000-36047053200,8.9,8.4,9.6,2579,"
,  
(40.6262195895, -73.960254591)",36047053200,047,Brooklyn,053200
2017,3651000-36047048800,9.3,8.8,9.9,4395,"
,  
(40.6404768859, -73.97620865)",36047048800,047,Brooklyn,048800
2017,3651000-36061010602,7.6,7.2,8,4875,"
,  
(40.75988131, -73.9581087261)",36061010602,061,Manhattan,010602
2017,3651000-36081002800,9.2,8.7,9.6,3033,"
,  
(40.6924319718, -73.8443988355)",36081002800,081,Queens,002800
2017,3651000-36047007200,9.4,8.8,10,1946,"
,  
(40.6403426071, -74.0204483598)",36047007200,047,Brooklyn,007200
2017,3651000-36047087401,12.3,11.5,13.2,3142,"
,  
(40.6604744445, -73.9384587851)",36047087401,047,Brooklyn,087401
2017,3651000-36047020800,8.7,8.1,9.2,3048,"
,  
(40.6259761006, -74.0097675837)",36047020800,047,Brooklyn,020800
2017,3651000-36047022600,9.3,8.8,9.8,2516,"
,  
(40.6419840295, -73.9863474027)",36047022600,047,Brooklyn,022600
2017,3651000-36047098200,13.6,12.9,14.5,4305,"
,  
(40.6509988565, -73.8943666174)",36047098200,047,Brooklyn,098200
2017,3651000-36047036002,9.5,8.8,10.4,3930,"
,  
(40.5763621509, -73.9612376113)",36047036002,047,Brooklyn,036002
2017,3651000-36081155101,7.6,6.9,8.4,1806,"
,  
(40.7565777865, -73.7141781429)",36081155101,081,Queens,155101
2017,3651000-36061015001,8.1,7.7,8.6,2294,"
,  
(40.7801987473, -73.9592834064)",36061015001,061,Manhattan,015001
2017,3651000-36047073600,11,10.6,11.5,3368,"
,  
(40.6240388905, -73.9357949446)",36047073600,047,Brooklyn,073600
2017,3651000-36081017000,11.4,10.8,12,2600,"
,  
(40.6843315254, -73.8119636089)",36081017000,081,Queens,017000
2017,3651000-36047032300,11.2,10.6,12,3554,"
,  
(40.666547485, -73.9550744453)",36047032300,047,Brooklyn,032300
2017,3651000-36081072100,8.4,8.1,8.9,4963,"
,  
(40.7311896286, -73.8537412658)",36081072100,081,Queens,072100
2017,3651000-36081111300,7.9,7.5,8.4,2559,"
,  
(40.7675654869, -73.7621572071)",36081111300,081,Queens,111300
2017,3651000-36081134100,7.3,6.8,7.7,3259,"
,  
(40.7352553481, -73.7912064109)",36081134100,081,Queens,134100
2017,3651000-36005027600,11.6,11.1,12.2,473,"
,  
(40.8544606611, -73.819747807)",36005027600,005,Bronx,027600
2017,3651000-36047024900,11.1,10.4,11.9,3823,"
,  
(40.6829833532, -73.9483904035)",36047024900,047,Brooklyn,024900
