boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,shapearea2,prop_area_15hundredths
"4","4073700",Queens,I,"073700","737",QN17,Forest Hills,"4108",2268850.3909599999897181987762451171875,6137.7382554100004199426621198654175,210785.532,0.511
"2","2022902",Bronx,E,"022902","229.02",BX41,Mount Hope,"3707",1042641.4394099999917671084403991699219,4270.0807265799994638655334711074829,96865.934,0.983
"5","5018902",Staten Island,I,"018902","189.02",SI05,New Springville-Bloomfield-Travis,"3902",8556545.6032500006258487701416015625000,13915.7515817000003153225407004356384,794937.075,0.860
"3","3061004",Brooklyn,E,"061004","610.04",BK19,Brighton Beach,"4018",2384898.5613400000147521495819091796875,7052.0361110599997118697501718997955,221562.569,0.011
"3","3000502",Brooklyn,I,"000502","5.02",BK09,Brooklyn Heights-Cobble Hill,"4004",1038510.3819000000366941094398498535156,4866.8232994500003769644536077976227,96481.439,0.788
"3","3117800",Brooklyn,E,"117800","1178",BK83,Cypress Hills-City Line,"4008",1539547.8166600000113248825073242187500,5868.4567000699998970958404242992401,143029.473,1.000
"5","5003600",Staten Island,I,"003600","36",SI37,Stapleton-Rosebank,"3903",4477226.5364600000903010368347167968750,10581.9630892999994102865457534790039,415951.493,0.844
"5","5004000",Staten Island,E,"004000","40",SI08,Grymes Hill-Clifton-Fox Hills,"3903",12712716.6933999992907047271728515625000,16609.4340035999994142912328243255615,1181046.781,0.729
"3","3046400",Brooklyn,E,"046400","464",BK88,Borough Park,"4014",1762932.7760499999858438968658447265625,6253.5340294500001618871465325355530,163781.618,0.661
"3","3047400",Brooklyn,E,"047400","474",BK88,Borough Park,"4014",1892923.4966200001072138547897338867188,6422.1045240900002681883051991462708,175858.231,0.073
"4","4065400",Queens,I,"065400","654",QN05,Rosedale,"4105",7503017.5543299997225403785705566406250,16437.0981070999987423419952392578125,697055.593,0.405
"3","3088600",Brooklyn,E,"088600","886",BK96,Rugby-Remsen Village,"4010",1935334.2815700001083314418792724609375,6406.1398652500001844600774347782135,179798.969,0.361
"3","3088800",Brooklyn,E,"088800","888",BK96,Rugby-Remsen Village,"4010",2165827.1045200000517070293426513671875,6449.7675090499997168080881237983704,201212.432,0.998
"4","4076901",Queens,I,"076901","769.01",QN17,Forest Hills,"4108",1931532.8132700000423938035964965820312,7581.9513827000000674161128699779510,179446.847,0.853
"4","4076902",Queens,I,"076902","769.02",QN17,Forest Hills,"4108",1084744.2182899999897927045822143554688,4404.5683491899999353336170315742493,100776.909,1.000
"3","3005100",Brooklyn,I,"005100","51",BK33,Carroll Gardens-Columbia Street-Red Hook,"4005",1959927.0114400000311434268951416015625,6036.1656480199999350588768720626831,182084.231,1.000
"3","3054900",Brooklyn,E,"054900","549",BK73,North Side-South Side,"4001",2097786.3775100000202655792236328125000,6845.7770487300003878772258758544922,194892.358,1.000
"3","3055100",Brooklyn,E,"055100","551",BK73,North Side-South Side,"4001",2510928.2564300000667572021484375000000,7122.6769004699999641161412000656128,233274.869,0.954
"3","3044900",Brooklyn,I,"044900","449",BK90,East Williamsburg,"4001",22962587.2170999981462955474853515625000,33958.1226360000000568106770515441895,2133319.169,0.818
"3","3059300",Brooklyn,I,"059300","593",BK76,Greenpoint,"4001",2033803.7310299999080598354339599609375,6065.4594225700002425583079457283020,188942.295,0.992
"1","1009700",Manhattan,I,"009700","97",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1860580.9814500000793486833572387695312,5655.1102742499997475533746182918549,172855.554,1.000
"1","1010300",Manhattan,I,"010300","103",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1875918.1758799999952316284179687500000,5699.2381401700004062149673700332642,174280.469,1.000
"5","5006400",Staten Island,E,"006400","64",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",7644306.6904199998825788497924804687500,12727.2374901999992289347574114799500,710167.153,0.512
"4","4103202",Queens,E,"103202","1032.02",QN15,Far Rockaway-Bayswater,"4114",7675565.5379600003361701965332031250000,11703.2881068999995477497577667236328,713080.688,0.089
"4","4036600",Queens,I,"036600","366",QN08,St. Albans,"4112",3986950.0694300001487135887145996093750,11239.1987427999974897829815745353699,370391.559,0.961
"1","1008000",Manhattan,I,"008000","80",MN20,Murray Hill-Kips Bay,"3808",1855976.6436900000553578138351440429688,5682.1534706700003880541771650314331,172427.789,1.000
"1","1004700",Manhattan,I,"004700","47",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",1780551.0522400001063942909240722656250,5987.2093945099995835334993898868561,165420.137,1.000
"4","4138501",Queens,I,"138501","1385.01",QN42,Oakland Gardens,"4104",11199241.1690999995917081832885742187500,14620.4372413000000960892066359519958,1040455.463,0.240
"1","1003700",Manhattan,I,"003700","37",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",4109796.1652700002305209636688232421875,11697.0589688000000023748725652694702,381816.204,1.000
"1","1004900",Manhattan,I,"004900","49",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",2226124.2929099998436868190765380859375,6676.6061452599997210199944674968719,206815.670,1.000
"3","3056500",Brooklyn,I,"056500","565",BK76,Greenpoint,"4001",2557074.2193999998271465301513671875000,6717.5818345099996804492548108100891,237562.306,0.985
"2","2022401",Bronx,E,"022401","224.01",BX49,Pelham Parkway,"3704",925234.3539690000470727682113647460938,5157.4494695800003682961687445640564,85958.304,1.000
"2","2023000",Bronx,E,"023000","230",BX37,Van Nest-Morris Park-Westchester Square,"3704",1717138.8314100001007318496704101562500,6485.4640464000003703404217958450317,159529.683,0.756
"3","3007600",Brooklyn,E,"007600","76",BK32,Sunset Park West,"4012",1510401.6905300000216811895370483398438,4980.0475140999997165636159479618073,140321.096,0.545
"1","1025700",Manhattan,I,"025700","257",MN11,Central Harlem South,"3803",1550590.2343599998857825994491577148438,6060.1193733600002815364859998226166,144056.516,0.384
"1","1024000",Manhattan,I,"024000","240",MN99,park-cemetery-etc-Manhattan,"3804",23466537.2584000006318092346191406250000,24946.2391256000009889248758554458618,2180143.563,0.601
"4","4098100",Queens,I,"098100","981",QN49,Whitestone,"4103",6949066.1018200004473328590393066406250,20911.0975762000016402453184127807617,645593.062,0.498
"5","5014605",Staten Island,I,"014605","146.05",SI54,Great Kills,"3901",9497529.2224100008606910705566406250000,14559.7682272000001830747351050376892,882351.940,0.537
"5","5014604",Staten Island,I,"014604","146.04",SI54,Great Kills,"3901",12148066.1644000001251697540283203125000,14879.2511807999999291496351361274719,1128576.018,0.565
"5","5015601",Staten Island,I,"015601","156.01",SI54,Great Kills,"3901",15399913.3179999999701976776123046875000,15808.1714315999997779726982116699219,1430672.698,0.647
"1","1019800",Manhattan,I,"019800","198",MN34,East Harlem North,"3804",2431074.1096000000834465026855468750000,6759.3185533200003192177973687648773,225857.238,0.647
"1","1020000",Manhattan,I,"020000","200",MN11,Central Harlem South,"3803",1391141.2818599999882280826568603515625,6753.2324123600001257727853953838348,129243.012,0.605
"4","4039800",Queens,I,"039800","398",QN08,St. Albans,"4112",2161239.8828799999319016933441162109375,6710.3759733200004120590165257453918,200787.134,0.984
"4","4052800",Queens,E,"052800","528",QN08,St. Albans,"4112",1941580.0158400000073015689849853515625,6980.7153776699997251853346824645996,180379.915,0.417
"4","4079000",Queens,E,"079000","790",QN76,Baisley Park,"4112",2769770.5159599999897181987762451171875,7579.7585392999999385210685431957245,257321.294,0.827
"4","4078800",Queens,E,"078800","788",QN76,Baisley Park,"4112",2075692.3815800000447779893875122070312,6653.9974240900000950205139815807343,192838.981,0.682
"3","3012000",Brooklyn,I,"012000","120",BK34,Sunset Park East,"4012",2086620.5755499999504536390304565429688,7623.1538748800003304495476186275482,193861.107,0.994
"3","3002000",Brooklyn,I,"002000","20",BK32,Sunset Park West,"4012",1620781.0632799998857080936431884765625,5426.0391459000002214452251791954041,150575.763,1.000
"4","4137700",Queens,I,"137700","1377",QN42,Oakland Gardens,"4104",8064968.4547199998050928115844726562500,12148.4076724999995349207893013954163,749272.124,0.316
"3","3002200",Brooklyn,I,"002200","22",BK32,Sunset Park West,"4012",3690691.6136699998751282691955566406250,10226.6104273000000830506905913352966,342876.900,0.992
"3","3007200",Brooklyn,E,"007200","72",BK32,Sunset Park West,"4012",630314.8707159999758005142211914062500,3386.9793883699999241798650473356247,58548.947,1.000
"3","3007000",Brooklyn,E,"007000","70",BK31,Bay Ridge,"4013",1609198.1651200000196695327758789062500,7191.2390142499998546554706990718842,149508.761,0.669
"3","3012200",Brooklyn,E,"012200","122",BK32,Sunset Park West,"4012",1969291.9173500000033527612686157226562,5636.6009310500003266497515141963959,182953.312,1.000
"3","3012600",Brooklyn,E,"012600","126",BK31,Bay Ridge,"4013",2524209.5715299998410046100616455078125,7464.5433476400003200978972017765045,234499.044,0.885
"3","3016000",Brooklyn,E,"016000","160",BK31,Bay Ridge,"4013",2785264.0613199998624622821807861328125,7935.1301853100003427243791520595551,258758.983,0.839
"2","2025500",Bronx,E,"025500","255",BX30,Kingsbridge Heights,"3706",1804868.8745800000615417957305908203125,6478.3012533999999504885636270046234,167680.180,0.997
"5","5007700",Staten Island,E,"007700","77",SI22,West New Brighton-New Brighton-St. George,"3903",2674908.2335399999283254146575927734375,7325.0913196100000277510844171047211,248503.512,0.460
"3","3099800",Brooklyn,I,"099800","998",BK50,Canarsie,"4009",4646409.4740700004622340202331542968750,13384.9782338000004529021680355072021,431665.486,0.098
"2","2024900",Bronx,I,"024900","249",BX36,University Heights-Morris Heights,"3707",1883272.8673400001134723424911499023438,6869.3407168699995963834226131439209,174967.758,0.835
"1","1005600",Manhattan,I,"005600","56",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1878253.7493799999356269836425781250000,5723.8408545599995704833418130874634,174497.340,0.993
"1","1005800",Manhattan,I,"005800","58",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1879678.9864399998914450407028198242188,5720.5738555999996606260538101196289,174629.766,1.000
"4","4003300",Queens,I,"003300","33",QN68,Queensbridge-Ravenswood-Long Island City,"4101",5525403.0410599997267127037048339843750,12373.4281212000005325535312294960022,513332.600,0.828
"4","4004300",Queens,E,"004300","43",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1841331.5067900000140070915222167968750,6412.1615594699997018324211239814758,171067.311,0.950
"4","4008500",Queens,I,"008500","85",QN68,Queensbridge-Ravenswood-Long Island City,"4101",2942541.6721999999135732650756835937500,11139.8884797999999136663973331451416,273374.275,0.854
"4","4077903",Queens,E,"077903","779.03",QN37,Kew Gardens Hills,"4106",2863188.3852099999785423278808593750000,7149.2564697699999669566750526428223,266001.301,0.913
"4","4053800",Queens,E,"053800","538",QN34,Queens Village,"4105",2031700.9921200000680983066558837890625,7196.8306830700003047240898013114929,188752.698,0.438
"4","4058200",Queens,I,"058200","582",QN34,Queens Village,"4105",6066865.0241499999538064002990722656250,11441.3765301000003091758117079734802,563634.707,0.661
"4","4056600",Queens,E,"056600","566",QN34,Queens Village,"4105",2098775.4775899997912347316741943359375,5722.7579957199995988048613071441650,194984.386,0.554
"4","4056400",Queens,E,"056400","564",QN34,Queens Village,"4105",2025496.4411299999337643384933471679688,6992.3043329399997674045152962207794,188176.506,0.785
"4","4056800",Queens,I,"056800","568",QN34,Queens Village,"4105",9137108.8373199999332427978515625000000,15714.0546419999991485383361577987671,848872.581,0.804
"1","1006500",Manhattan,I,"006500","65",MN23,West Village,"3810",2167367.1118899998255074024200439453125,6351.1819751499997437349520623683929,201356.971,0.896
"1","1006700",Manhattan,I,"006700","67",MN23,West Village,"3810",1812882.8682800000533461570739746093750,5458.8588776899996446445584297180176,168423.990,1.000
"1","1007300",Manhattan,I,"007300","73",MN23,West Village,"3810",1778587.9750200000125914812088012695312,5754.1341600100004143314436078071594,165237.902,1.000
"4","4038100",Queens,E,"038100","381",QN26,North Corona,"4102",3066122.9405700000934302806854248046875,7022.7365101599998524761758744716644,284851.852,0.879
"4","4039900",Queens,E,"039900","399",QN25,Corona,"4107",1816554.7783999999519437551498413085938,6229.0122941199997512740083038806915,168765.364,0.781
"4","4040100",Queens,E,"040100","401",QN26,North Corona,"4102",2267404.8764999997802078723907470703125,6926.8988538100002188002690672874451,210651.176,0.951
"3","3036501",Brooklyn,E,"036501","365.01",BK79,Ocean Hill,"4007",1368026.4078699999954551458358764648438,5490.9441654299998845090158283710480,127094.436,1.000
"2","2005300",Bronx,E,"005300","53",BX36,University Heights-Morris Heights,"3707",908149.3476560000563040375709533691406,4221.1826763299995945999398827552795,84371.033,1.000
"2","2024700",Bronx,E,"024700","247",BX36,University Heights-Morris Heights,"3707",1573701.6212500000838190317153930664062,7477.6508832299996356596238911151886,146203.040,1.000
"1","1003400",Manhattan,E,"003400","34",MN22,East Village,"3809",1718451.5803799999412149190902709960938,5503.3066431500001272070221602916718,159650.933,0.597
"2","2016100",Bronx,E,"016100","161",BX75,Crotona Park East,"3705",2573043.3712700000032782554626464843750,6437.8614071199999671080149710178375,239043.255,0.996
"2","2016300",Bronx,I,"016300","163",BX99,park-cemetery-etc-Bronx,"3705",6339739.1540599996224045753479003906250,11725.2457694999993691453710198402405,588989.379,0.521
"3","3036400",Brooklyn,E,"036400","364",BK19,Brighton Beach,"4018",1539580.5500499999616295099258422851562,5980.1829964500002461136318743228912,143030.586,1.000
"4","4071304",Queens,E,"071304","713.04",QN17,Forest Hills,"4108",1762125.4044699999503791332244873046875,6888.8529016000002229702658951282501,163708.401,0.892
"4","4029700",Queens,I,"029700","297",QN63,Woodside,"4109",5493950.5167500004172325134277343750000,12688.8404886999996961094439029693604,510419.351,0.801
"2","2016700",Bronx,E,"016700","167",BX01,Claremont-Bathgate,"3705",2217541.3401199998334050178527832031250,6657.2919418100000257254578173160553,206028.465,1.000
"2","2017100",Bronx,I,"017100","171",BX99,park-cemetery-etc-Bronx,"3708",1835523.6797499998938292264938354492188,6042.5750285599997368990443646907806,170515.475,0.710
"2","2017702",Bronx,E,"017702","177.02",BX14,East Concourse-Concourse Village,"3708",1516100.6460200001019984483718872070312,6859.6633713199998965137638151645660,140855.808,0.693
"2","2012701",Bronx,E,"012701","127.01",BX27,Hunts Point,"3710",1172793.0189000000245869159698486328125,5036.1415243900000859866850078105927,108957.564,0.998
"4","4069000",Queens,E,"069000","690",QN03,Springfield Gardens South-Brookville,"4105",3751967.6250800001434981822967529296875,9391.9773846299995057052001357078552,348568.834,0.002
"2","2011900",Bronx,E,"011900","119",BX27,Hunts Point,"3710",1804161.9486700000707060098648071289062,5577.7694705900003100396133959293365,167609.566,1.000
"2","2012102",Bronx,E,"012102","121.02",BX27,Hunts Point,"3710",555873.7157140000490471720695495605469,3867.3570162400001208879984915256500,51643.082,1.000
"4","4014100",Queens,I,"014100","141",QN70,Astoria,"4101",1842053.8611200000159442424774169921875,6503.3353945099997872603125870227814,171138.422,0.990
"4","4000700",Queens,I,"000700","7",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",5867574.7703200001269578933715820312500,10784.7208859000002121319994330406189,545121.441,1.000
"2","2000400",Bronx,I,"000400","4",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"3709",8557952.9346200004220008850097656250000,24785.5256068999988201539963483810425,795060.602,0.188
"4","4003800",Queens,E,"003800","38",QN53,Woodhaven,"4111",1896703.6203300000634044408798217773438,7114.9208495599996240343898534774780,176210.575,0.845
"4","4004001",Queens,I,"004001","40.01",QN53,Woodhaven,"4111",1875952.8857799998950213193893432617188,6859.2831604599996353499591350555420,174282.730,0.867
"4","4001400",Queens,E,"001400","14",QN53,Woodhaven,"4111",2306306.3424800001084804534912109375000,6069.7990466800001740921288728713989,214264.351,0.570
"4","4002200",Queens,E,"002200","22",QN53,Woodhaven,"4111",1594418.0196499999146908521652221679688,5022.7202318800000284682027995586395,148127.317,0.726
"4","4064101",Queens,I,"064101","641.01",QN53,Woodhaven,"4111",881045.6461510000517591834068298339844,4141.8436734999995678663253784179688,81852.415,0.947
"3","3044700",Brooklyn,I,"044700","447",BK77,Bushwick North,"4002",1752244.5413999999873340129852294921875,5524.5164916200001243851147592067719,162790.142,0.879
"3","3045300",Brooklyn,I,"045300","453",BK77,Bushwick North,"4002",3440160.1527800001204013824462890625000,8849.8857332900006440468132495880127,319603.878,1.000
"3","3042700",Brooklyn,E,"042700","427",BK77,Bushwick North,"4002",1595262.1236600000411272048950195312500,5232.0761436800003139069303870201111,148205.842,0.767
"4","4100802",Queens,E,"100802","1008.02",QN15,Far Rockaway-Bayswater,"4114",11194788.2808999996632337570190429687500,17094.4653951000000233761966228485107,1040023.197,0.462
"2","2038700",Bronx,I,"038700","387",BX06,Belmont,"3705",1971794.4771400000900030136108398437500,6115.8544225599998753750696778297424,183188.299,0.983
"1","1026500",Manhattan,E,"026500","265",MN36,Washington Heights South,"3801",2062228.8226300000678747892379760742188,6157.1079229699998904834501445293427,191590.036,1.000
"4","4028700",Queens,I,"028700","287",QN28,Jackson Heights,"4102",2104677.6928400001488626003265380859375,7939.8727419899996675667352974414825,195533.149,0.580
"4","4030903",Queens,E,"030903","309.03",QN28,Jackson Heights,"4102",3785830.9854999999515712261199951171875,7799.3540988900003867456689476966858,351719.296,0.381
"2","2004300",Bronx,E,"004300","43",BX39,Mott Haven-Port Morris,"3710",2441015.6872800001874566078186035156250,6495.6497475799997118883766233921051,226780.907,0.833
"2","2006500",Bronx,I,"006500","65",BX34,Melrose South-Mott Haven North,"3710",2816010.7065200000070035457611083984375,9811.6387975300003745360299944877625,261619.585,0.919
"2","2015500",Bronx,E,"015500","155",BX75,Crotona Park East,"3705",1230923.8145099999383091926574707031250,5835.1545519000001149834133684635162,114358.181,1.000
"3","3013200",Brooklyn,E,"013200","132",BK30,Dyker Heights,"4013",1676563.7124199999962002038955688476562,6427.9298884099998758756555616855621,155757.747,0.853
"3","3013600",Brooklyn,I,"013600","136",BK31,Bay Ridge,"4013",2312743.1334500000812113285064697265625,8226.9797926999999617692083120346069,214860.674,0.374
"5","5027706",Staten Island,I,"027706","277.06",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",4718053.4151699999347329139709472656250,9395.4684618299997964641079306602478,438318.809,0.794
"5","5013800",Staten Island,I,"013800","138",SI25,Oakwood-Oakwood Beach,"3901",15147051.1223000008612871170043945312500,16992.1909645999985514208674430847168,1407202.715,0.721
"5","5014606",Staten Island,I,"014606","146.06",SI54,Great Kills,"3901",19044545.7969000004231929779052734375000,20147.8096325000005890615284442901611,1769269.738,0.484
"5","5002002",Staten Island,I,"002002","20.02",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",8379607.2516099996864795684814453125000,12433.3584651000001031206920742988586,778487.459,0.722
"4","4033402",Queens,E,"033402","334.02",QN02,Springfield Gardens North,"4112",8160701.5269700000062584877014160156250,12442.8736301999997522216290235519409,758157.720,0.498
"4","4065600",Queens,I,"065600","656",QN05,Rosedale,"4105",6284174.8435800001025199890136718750000,17289.6835508000003756023943424224854,583824.505,0.268
"4","4066400",Queens,I,"066400","664",QN05,Rosedale,"4105",31608204.4780000001192092895507812500000,47395.9203450999993947334587574005127,2936479.273,0.295
"4","4036800",Queens,I,"036800","368",QN08,St. Albans,"4112",2510060.6686200001277029514312744140625,6421.1739530499999091261997818946838,233200.596,0.469
"4","4042600",Queens,I,"042600","426",QN08,St. Albans,"4112",5575019.5614099996164441108703613281250,10025.4686036999992211349308490753174,517943.044,0.385
"4","4027600",Queens,E,"027600","276",QN76,Baisley Park,"4112",1708235.2662500001024454832077026367188,6153.8767850900003395508974790573120,158701.232,0.778
"4","4068000",Queens,I,"068000","680",QN03,Springfield Gardens South-Brookville,"4105",8293504.7223100000992417335510253906250,15067.8095596999992267228662967681885,770494.625,0.626
"4","4068200",Queens,I,"068200","682",QN66,Laurelton,"4105",2492489.8539599999785423278808593750000,7239.2791862199992465320974588394165,231560.840,0.780
"3","3016600",Brooklyn,I,"016600","166",BK30,Dyker Heights,"4013",2873519.8108700001612305641174316406250,6807.4687531700001272838562726974487,266958.184,0.470
"4","4032000",Queens,I,"032000","320",QN03,Springfield Gardens South-Brookville,"4105",11197176.7924000006169080734252929687500,14912.2342549000004510162398219108582,1040261.214,0.465
"2","2037400",Bronx,E,"037400","374",BX44,Williamsbridge-Olinville,"3702",1799978.1591799999587237834930419921875,6614.5378613900002164882607758045197,167225.787,1.000
"2","2038000",Bronx,E,"038000","380",BX44,Williamsbridge-Olinville,"3702",2346733.5047100000083446502685546875000,6160.3939183700003923149779438972473,218021.720,0.780
"3","3029700",Brooklyn,E,"029700","297",BK61,Crown Heights North,"4006",2211871.3810299998149275779724121093750,5857.4551669000002220855094492435455,205486.606,0.082
"3","3038100",Brooklyn,E,"038100","381",BK61,Crown Heights North,"4006",2579146.0157200000248849391937255859375,6810.1208872400002292124554514884949,239615.941,0.085
"3","3016200",Brooklyn,I,"016200","162",BK31,Bay Ridge,"4013",2622222.7598299998790025711059570312500,8492.4908458099998824764043092727661,243606.528,0.930
"4","4014202",Queens,I,"014202","142.02",QN54,Richmond Hill,"4111",6633244.4948599999770522117614746093750,12363.4950215999997453764081001281738,616253.045,0.707
"4","4021200",Queens,I,"021200","212",QN61,Jamaica,"4112",2536195.7250000000931322574615478515625,8201.8750519000004715053364634513855,235622.049,0.601
"5","5022600",Staten Island,I,"022600","226",SI11,Charleston-Richmond Valley-Tottenville,"3901",86233396.0805000066757202148437500000000,54954.3498468000034336000680923461914,8011233.715,0.654
"5","5024800",Staten Island,I,"024800","248",SI11,Charleston-Richmond Valley-Tottenville,"3901",17601621.0414000004529953002929687500000,31778.4433236000004399102181196212769,1635198.951,0.946
"2","2051600",Bronx,I,"051600","516",BX10,Pelham Bay-Country Club-City Island,"3703",17369048.2573999986052513122558593750000,93905.1973579000041354447603225708008,1613662.733,0.558
"4","4018700",Queens,E,"018700","187",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",2565674.5008800001814961433410644531250,7724.3576677800001561990939080715179,238363.231,0.977
"4","4018900",Queens,I,"018900","189",QN31,Hunters Point-Sunnyside-West Maspeth,"4109",2343199.6986400000751018524169921875000,6262.7321180999997523031197488307953,217690.853,0.759
"3","3119000",Brooklyn,E,"119000","1190",BK83,Cypress Hills-City Line,"4008",1493408.3881000000983476638793945312500,6353.7114063400003942660987377166748,138741.939,0.993
"3","3119200",Brooklyn,E,"119200","1192",BK82,East New York,"4008",2427894.5623400001786649227142333984375,6348.7536893899996357504278421401978,225559.942,0.446
"3","3069601",Brooklyn,E,"069601","696.01",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",4532216.1224400000646710395812988281250,10389.0742234999997890554368495941162,421058.492,0.552
"3","3069602",Brooklyn,I,"069602","696.02",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",7888386.2633999995887279510498046875000,17792.7221638000009988900274038314819,732860.332,0.103
"3","3032600",Brooklyn,E,"032600","326",BK21,Seagate-Coney Island,"4018",3542648.7797400001436471939086914062500,7873.1967284499996821978129446506500,329120.051,0.206
"4","4055700",Queens,E,"055700","557",QN20,Ridgewood,"4110",2577353.6002699998207390308380126953125,7938.3700491899999178713187575340271,239445.720,0.925
"4","4058300",Queens,E,"058300","583",QN20,Ridgewood,"4110",1528017.5389400001149624586105346679688,5069.0747707199998330906964838504791,141958.545,0.966
"4","4048100",Queens,E,"048100","481",QN29,Elmhurst,"4107",1496567.9468100001104176044464111328125,5593.2497917600003347615711390972137,139037.195,0.797
"4","4048500",Queens,E,"048500","485",QN50,Elmhurst-Maspeth,"4109",3666392.3220000001601874828338623046875,11298.5127193000007537193596363067627,340622.570,0.983
"5","5009602",Staten Island,I,"009602","96.02",SI36,Old Town-Dongan Hills-South Beach,"3902",6651764.0830100001767277717590332031250,10201.1219880000007833587005734443665,617961.328,0.620
"1","1000500",Manhattan,I,"000500","5",MN99,park-cemetery-etc-Manhattan,"3810",9083214.6924200002104043960571289062500,32642.0844183000008342787623405456543,843860.484,0.157
"3","3031400",Brooklyn,E,"031400","314",BK26,Gravesend,"4018",8954917.6078699994832277297973632812500,23907.7308976999993319623172283172607,831924.143,0.440
"4","4006201",Queens,I,"006201","62.01",QN57,Lindenwood-Howard Beach,"4113",4308952.8773900000378489494323730468750,8304.8448166399994079256430268287659,400316.429,0.492
"4","4030600",Queens,I,"030600","306",QN03,Springfield Gardens South-Brookville,"4105",14404371.6610000003129243850708007812500,22069.4095568999982788227498531341553,1338230.742,0.850
"4","4079200",Queens,I,"079200","792",QN76,Baisley Park,"4112",3890049.7678999998606741428375244140625,8188.6424524300000484799966216087341,361383.245,0.742
"4","4011100",Queens,E,"011100","111",QN72,Steinway,"4101",1622555.5109900000970810651779174804688,5447.7000996699998722760938107967377,150742.247,0.900
"5","5027702",Staten Island,I,"027702","277.02",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",15700677.9341000001877546310424804687500,17816.5765567999987979419529438018799,1458623.868,0.524
"3","3024700",Brooklyn,I,"024700","247",BK61,Crown Heights North,"4006",2028412.7724299998953938484191894531250,7488.6788819599996713805012404918671,188449.654,1.000
"3","3031500",Brooklyn,E,"031500","315",BK61,Crown Heights North,"4006",1886025.6102499999105930328369140625000,5658.7275190399996063206344842910767,175215.478,1.000
"3","3031300",Brooklyn,E,"031300","313",BK61,Crown Heights North,"4006",1832461.1676300000399351119995117187500,5465.7856154399996739812195301055908,170242.076,0.697
"4","4020600",Queens,E,"020600","206",QN61,Jamaica,"4112",1627891.2846399999689310789108276367188,6923.2447523500004535890184342861176,151237.085,0.984
"4","4020800",Queens,E,"020800","208",QN61,Jamaica,"4112",5744561.5687600001692771911621093750000,12327.6574830999998084735125303268433,533691.089,0.910
